tx_id,tx_size,tx_fee
tx5690,97002,943
tx5691,61877,921
tx5692,17946,787
tx5693,5628,352
tx5694,57340,156
tx5695,23827,560
tx5696,13207,891
tx5697,25795,113
tx5698,61248,678
tx5699,99086,792
tx5700,3875,799
tx5701,67738,578
tx5702,37064,154
tx5703,87282,407
tx5704,25966,239
tx5705,56390,903
tx5706,25559,742
tx5707,99864,653
tx5708,89904,137
tx5709,62859,629
tx5710,45497,941
tx5711,47574,929
tx5712,2819,911
tx5713,81600,662
tx5714,48303,922
tx5715,97987,666
tx5716,56239,274
tx5717,45285,265
tx5718,12103,622
tx5719,81438,850
tx5720,17174,425
tx5721,37443,859
tx5722,21532,823
tx5723,32029,515
tx5724,66653,1000
tx5725,49586,285
tx5726,71061,766
tx5727,54220,465
tx5728,53830,161
tx5729,79245,400
tx5730,55411,570
tx5731,15963,556
tx5732,11311,772
tx5733,36584,674
tx5734,96881,764
tx5735,2174,842
tx5736,16822,763
tx5737,31266,622
tx5738,10091,828
tx5739,19841,988
tx5740,48463,889
tx5741,23451,822
tx5742,28748,479
tx5743,72807,436
tx5744,37637,988
tx5745,68552,645
tx5746,6112,779
tx5747,37552,817
tx5748,5127,329
tx5749,11486,809
tx5750,56998,602
tx5751,33596,563
tx5752,52329,722
tx5753,74777,734
tx5754,3036,957
tx5755,72295,476
tx5756,80914,109
tx5757,32435,930
tx5758,28797,986
tx5759,68000,480
tx5760,35349,272
tx5761,55572,426
tx5762,96640,449
tx5763,63646,755
tx5764,55579,787
tx5765,73699,907
tx5766,60160,884
tx5767,36272,337
tx5768,41440,357
tx5769,24654,165
tx5770,9803,428
tx5771,47760,526
tx5772,59876,596
tx5773,93033,671
tx5774,46221,596
tx5775,3611,749
tx5776,34942,781
tx5777,56793,1000
tx5778,83180,797
tx5779,81989,997
tx5780,80132,335
tx5781,31128,386
tx5782,60356,306
tx5783,11643,799
tx5784,35069,802
tx5785,60995,694
tx5786,55591,622
tx5787,85098,142
tx5788,20919,257
tx5789,69468,438
tx5790,94822,958
tx5791,7485,793
tx5792,71586,375
tx5793,80478,879
tx5794,56081,727
tx5795,7289,926
tx5796,45950,393
tx5797,95852,500
tx5798,77783,883
tx5799,97054,263
tx5800,5860,134
tx5801,56042,771
tx5802,49651,454
tx5803,42637,886
tx5804,7750,413
tx5805,87270,749
tx5806,55036,505
tx5807,3518,351
tx5808,18436,959
tx5809,23451,340
tx5810,57726,327
tx5811,27096,842
tx5812,65546,236
tx5813,62056,328
tx5814,14795,987
tx5815,40343,460
tx5816,7860,680
tx5817,12515,299
tx5818,69736,128
tx5819,22681,303
tx5820,48358,480
tx5821,67661,647
tx5822,58773,897
tx5823,67747,985
tx5824,59776,282
tx5825,37191,235
tx5826,25649,681
tx5827,33117,148
tx5828,88882,395
tx5829,80517,801
tx5830,40931,951
tx5831,92290,551
tx5832,88667,248
tx5833,62120,343
tx5834,87093,704
tx5835,87287,999
tx5836,43691,569
tx5837,38300,580
tx5838,30760,997
tx5839,82654,666
tx5840,69682,507
tx5841,21976,817
tx5842,46644,496
tx5843,48507,107
tx5844,45606,906
tx5845,56840,385
tx5846,79135,988
tx5847,48635,110
tx5848,7170,248
tx5849,4626,920
tx5850,76086,741
tx5851,78256,227
tx5852,68746,392
tx5853,38678,998
tx5854,92940,675
tx5855,95811,371
tx5856,38135,556
tx5857,88460,790
tx5858,86392,875
tx5859,42035,390
tx5860,50430,192
tx5861,84839,495
tx5862,91031,556
tx5863,1088,164
tx5864,89436,287
tx5865,98034,588
tx5866,3020,500
tx5867,34916,590
tx5868,94946,673
tx5869,50581,682
tx5870,72584,381
tx5871,6910,306
tx5872,39154,977
tx5873,67821,991
tx5874,56663,381
tx5875,75383,540
tx5876,41354,610
tx5877,84900,955
tx5878,51581,908
tx5879,25120,226
tx5880,61264,447
tx5881,76611,249
tx5882,66780,150
tx5883,91342,587
tx5884,48994,807
tx5885,49198,497
tx5886,10438,144
tx5887,57618,528
tx5888,51466,972
tx5889,87430,599
tx5890,94831,786
tx5891,27954,496
tx5892,93121,579
tx5893,17894,722
tx5894,88039,192
tx5895,21398,681
tx5896,91016,267
tx5897,85566,770
tx5898,46569,857
tx5899,45307,848
tx5900,42034,213
tx5901,1748,970
tx5902,70923,894
tx5903,18761,254
tx5904,52715,229
tx5905,2065,665
tx5906,98783,890
tx5907,41269,930
tx5908,45572,936
tx5909,7860,948
tx5910,37153,761
tx5911,84436,255
tx5912,7261,504
tx5913,54135,876
tx5914,16871,850
tx5915,55679,786
tx5916,8863,582
tx5917,48818,539
tx5918,65678,244
tx5919,95154,338
tx5920,37165,988
tx5921,65760,953
tx5922,73607,618
tx5923,91741,547
tx5924,33525,757
tx5925,74661,795
tx5926,72617,739
tx5927,71460,664
tx5928,69453,836
tx5929,21166,106
tx5930,43744,715
tx5931,51409,415
tx5932,66411,882
tx5933,80339,740
tx5934,39518,308
tx5935,46001,114
tx5936,77113,619
tx5937,78310,918
tx5938,12615,666
tx5939,43294,791
tx5940,53370,600
tx5941,28174,510
tx5942,97255,629
tx5943,69730,577
tx5944,94325,158
tx5945,26198,349
tx5946,52243,777
tx5947,56661,970
tx5948,26455,617
tx5949,50202,691
tx5950,56777,410
tx5951,17658,836
tx5952,27637,113
tx5953,65332,654
tx5954,27101,823
tx5955,87077,263
tx5956,23755,256
tx5957,93490,331
tx5958,57057,766
tx5959,10098,927
tx5960,36196,803
tx5961,31253,352
tx5962,51076,251
tx5963,35334,943
tx5964,97096,514
tx5965,52951,328
tx5966,72508,733
tx5967,42572,128
tx5968,4484,217
tx5969,64280,997
tx5970,59971,323
tx5971,62406,772
tx5972,56514,510
tx5973,58962,225
tx5974,62979,240
tx5975,88872,178
tx5976,48738,878
tx5977,2037,496
tx5978,47295,338
tx5979,41244,731
tx5980,32893,873
tx5981,92455,206
tx5982,79049,336
tx5983,34253,558
tx5984,51504,373
tx5985,44828,950
tx5986,64137,338
tx5987,96507,516
tx5988,89430,768
tx5989,15669,350
tx5990,63190,327
tx5991,14904,173
tx5992,79365,793
tx5993,24047,665
tx5994,50361,564
tx5995,88967,683
tx5996,35126,352
tx5997,95711,344
tx5998,13177,739
tx5999,35506,514
tx6000,11689,653
tx6001,17109,741
tx6002,71873,846
tx6003,16953,742
tx6004,53886,317
tx6005,52614,597
tx6006,69430,488
tx6007,1483,400
tx6008,85498,576
tx6009,70114,935
tx6010,50460,924
tx6011,49072,887
tx6012,18345,202
tx6013,12886,584
tx6014,58828,713
tx6015,75723,599
tx6016,53996,495
tx6017,32641,208
tx6018,93489,487
tx6019,75833,419
tx6020,74960,619
tx6021,24613,545
tx6022,8410,953
tx6023,51106,881
tx6024,26237,173
tx6025,20414,125
tx6026,46861,169
tx6027,18776,719
tx6028,45233,924
tx6029,86099,990
tx6030,96491,333
tx6031,82091,895
tx6032,14019,121
tx6033,60451,122
tx6034,61772,689
tx6035,76477,183
tx6036,57459,710
tx6037,65369,872
tx6038,12512,697
tx6039,33036,888
tx6040,80048,965
tx6041,53267,300
tx6042,59222,752
tx6043,42710,106
tx6044,40745,438
tx6045,69904,786
tx6046,20619,212
tx6047,55988,356
tx6048,80460,191
tx6049,40969,321
tx6050,18732,384
tx6051,33179,708
tx6052,43803,622
tx6053,68869,142
tx6054,25609,731
tx6055,58780,279
tx6056,24244,260
tx6057,76870,400
tx6058,66091,153
tx6059,7446,748
tx6060,55725,684
tx6061,50259,753
tx6062,78437,273
tx6063,39202,231
tx6064,27961,390
tx6065,15706,274
tx6066,50645,254
tx6067,17816,203
tx6068,94766,275
tx6069,85290,121
tx6070,12880,386
tx6071,34829,693
tx6072,74091,505
tx6073,92132,551
tx6074,72877,574
tx6075,64573,842
tx6076,10697,777
tx6077,87770,533
tx6078,66194,154
tx6079,67658,311
tx6080,42455,620
tx6081,97549,471
tx6082,50168,999
tx6083,88531,857
tx6084,89913,270
tx6085,21666,684
tx6086,22667,422
tx6087,44991,807
tx6088,77890,264
tx6089,6087,972
tx6090,94281,405
tx6091,87007,571
tx6092,66469,232
tx6093,5192,822
tx6094,19832,862
tx6095,67228,272
tx6096,59379,113
tx6097,93067,247
tx6098,39848,618
tx6099,89666,843
tx6100,10081,357
tx6101,64274,114
tx6102,20514,424
tx6103,55559,834
tx6104,50725,754
tx6105,83829,452
tx6106,73413,141
tx6107,51246,560
tx6108,34234,532
tx6109,23893,295
tx6110,77558,564
tx6111,68721,813
tx6112,44374,347
tx6113,41766,754
tx6114,77477,611
tx6115,52080,365
tx6116,79978,922
tx6117,79309,172
tx6118,86475,109
tx6119,94315,887
tx6120,78719,969
tx6121,63997,266
tx6122,21306,267
tx6123,81622,309
tx6124,52697,609
tx6125,82261,694
tx6126,44103,388
tx6127,14414,272
tx6128,29787,957
tx6129,39651,890
tx6130,76561,925
tx6131,50409,269
tx6132,44915,586
tx6133,93844,564
tx6134,82010,129
tx6135,55696,456
tx6136,69551,144
tx6137,18899,116
tx6138,57276,432
tx6139,32375,288
tx6140,33787,657
tx6141,82259,325
tx6142,38730,354
tx6143,2658,272
tx6144,30637,955
tx6145,61177,224
tx6146,98266,673
tx6147,1060,523
tx6148,7252,303
tx6149,10650,453
tx6150,13374,249
tx6151,65488,813
tx6152,40674,707
tx6153,21975,434
tx6154,21172,874
tx6155,55027,143
tx6156,21351,334
tx6157,71077,528
tx6158,87555,813
tx6159,17639,679
tx6160,12849,670
tx6161,91141,495
tx6162,97560,506
tx6163,69169,641
tx6164,12472,893
tx6165,72839,823
tx6166,65561,180
tx6167,73649,470
tx6168,62421,942
tx6169,25048,408
tx6170,93086,356
tx6171,79504,211
tx6172,27696,895
tx6173,29394,706
tx6174,77698,605
tx6175,67952,370
tx6176,43430,158
tx6177,43045,253
tx6178,97061,849
tx6179,98962,537
tx6180,7509,373
tx6181,79474,114
tx6182,50491,447
tx6183,72373,104
tx6184,36995,733
tx6185,61565,523
tx6186,8899,488
tx6187,46524,748
tx6188,46133,261
tx6189,90275,375
tx6190,10936,170
tx6191,11827,841
tx6192,4690,305
tx6193,30904,976
tx6194,33427,733
tx6195,81297,485
tx6196,57067,718
tx6197,8490,678
tx6198,79644,376
tx6199,90669,822
tx6200,2508,386
tx6201,79253,830
tx6202,24191,498
tx6203,57809,711
tx6204,89752,179
tx6205,30716,583
tx6206,2375,941
tx6207,71077,829
tx6208,29543,800
tx6209,31748,638
tx6210,21029,498
tx6211,58869,214
tx6212,82093,406
tx6213,91463,639
tx6214,47284,953
tx6215,39090,386
tx6216,29527,467
tx6217,3544,180
tx6218,43907,485
tx6219,89027,548
tx6220,66932,309
tx6221,16688,856
tx6222,41557,675
tx6223,29556,471
tx6224,47505,527
tx6225,75714,419
tx6226,79173,319
tx6227,80084,442
tx6228,36884,184
tx6229,45684,636
tx6230,15991,466
tx6231,22320,822
tx6232,22045,649
tx6233,90372,164
tx6234,85843,885
tx6235,17053,804
tx6236,12002,823
tx6237,37100,454
tx6238,37603,992
tx6239,99408,885
tx6240,74361,711
tx6241,28656,343
tx6242,89879,392
tx6243,1672,531
tx6244,16790,638
tx6245,79962,250
tx6246,14415,680
tx6247,33438,691
tx6248,2795,639
tx6249,35306,389
tx6250,95960,564
tx6251,42486,266
tx6252,97920,388
tx6253,36092,881
tx6254,42725,208
tx6255,12065,958
tx6256,46307,385
tx6257,62531,941
tx6258,56093,559
tx6259,46229,118
tx6260,92306,595
tx6261,76335,142
tx6262,33119,190
tx6263,49967,863
tx6264,59318,361
tx6265,78738,733
tx6266,45970,636
tx6267,33368,867
tx6268,10145,878
tx6269,66167,635
tx6270,92069,674
tx6271,96131,989
tx6272,67428,917
tx6273,96545,215
tx6274,8874,837
tx6275,96739,236
tx6276,29079,386
tx6277,8657,198
tx6278,88139,629
tx6279,42097,606
tx6280,99411,462
tx6281,56378,961
tx6282,23994,356
tx6283,91021,399
tx6284,39832,753
tx6285,7362,985
tx6286,54215,161
tx6287,4343,951
tx6288,40664,145
tx6289,65453,509
tx6290,7924,297
tx6291,1005,920
tx6292,19331,528
tx6293,74659,700
tx6294,81602,313
tx6295,30339,290
tx6296,59692,541
tx6297,87298,553
tx6298,66738,996
tx6299,45789,192
tx6300,18462,104
tx6301,37507,309
tx6302,26981,956
tx6303,89683,982
tx6304,97706,169
tx6305,65983,444
tx6306,81497,667
tx6307,14598,940
tx6308,94013,847
tx6309,34274,152
tx6310,83051,616
tx6311,5023,559
tx6312,21265,831
tx6313,41510,238
tx6314,85330,615
tx6315,63986,625
tx6316,14431,429
tx6317,71491,292
tx6318,79087,474
tx6319,56830,197
tx6320,75452,842
tx6321,12699,221
tx6322,6862,554
tx6323,37427,551
tx6324,40071,308
tx6325,49550,444
tx6326,90687,864
tx6327,85536,504
tx6328,7560,934
tx6329,91541,791
tx6330,56233,499
tx6331,71544,742
tx6332,15587,536
tx6333,29868,406
tx6334,18594,783
tx6335,28699,408
tx6336,80496,709
tx6337,11506,990
tx6338,52172,717
tx6339,39555,140
tx6340,84471,835
tx6341,5356,500
tx6342,24564,729
tx6343,83638,907
tx6344,68045,669
tx6345,89507,146
tx6346,25982,671
tx6347,49478,133
tx6348,41452,511
tx6349,53553,720
tx6350,49711,323
tx6351,46592,456
tx6352,10239,958
tx6353,55640,572
tx6354,8393,723
tx6355,9243,535
tx6356,4675,168
tx6357,38795,773
tx6358,93249,125
tx6359,72406,957
tx6360,25403,735
tx6361,53141,971
tx6362,18811,482
tx6363,21877,989
tx6364,70717,174
tx6365,94388,556
tx6366,42163,874
tx6367,21085,606
tx6368,63960,164
tx6369,76836,264
tx6370,96657,966
tx6371,44650,738
tx6372,60759,872
tx6373,39924,722
tx6374,16423,338
tx6375,46234,926
tx6376,9711,603
tx6377,77988,649
tx6378,58760,593
tx6379,33572,762
tx6380,6261,641
tx6381,36227,299
tx6382,78045,259
tx6383,92932,164
tx6384,8670,607
tx6385,65575,878
tx6386,12251,978
tx6387,71198,121
tx6388,17895,331
tx6389,62188,141
tx6390,13659,700
tx6391,57769,680
tx6392,3058,682
tx6393,94996,394
tx6394,44836,220
tx6395,60644,396
tx6396,89853,559
tx6397,50424,678
tx6398,51628,359
tx6399,16219,304
tx6400,72447,292
tx6401,37113,164
tx6402,70356,431
tx6403,66809,564
tx6404,62689,534
tx6405,12805,465
tx6406,45288,336
tx6407,69427,794
tx6408,97163,164
tx6409,37193,834
tx6410,29698,387
tx6411,54872,479
tx6412,8524,768
tx6413,71050,668
tx6414,22403,807
tx6415,53442,943
tx6416,73741,715
tx6417,72078,295
tx6418,93797,592
tx6419,56839,634
tx6420,38153,467
tx6421,18189,746
tx6422,26784,634
tx6423,18147,168
tx6424,23205,755
tx6425,3395,188
tx6426,34383,613
tx6427,14349,612
tx6428,40692,299
tx6429,5873,579
tx6430,38663,422
tx6431,77019,507
tx6432,60633,694
tx6433,15616,570
tx6434,47241,666
tx6435,34372,136
tx6436,36564,723
tx6437,53872,443
tx6438,14573,753
tx6439,79570,274
tx6440,53654,416
tx6441,60387,772
tx6442,86092,556
tx6443,19821,622
tx6444,46380,303
tx6445,59826,803
tx6446,83227,316
tx6447,54120,325
tx6448,43508,615
tx6449,79615,309
tx6450,90351,351
tx6451,59341,639
tx6452,63814,398
tx6453,34927,643
tx6454,64057,232
tx6455,86534,785
tx6456,13576,513
tx6457,72366,281
tx6458,50145,556
tx6459,22277,191
tx6460,80342,616
tx6461,96818,993
tx6462,32470,510
tx6463,65902,769
tx6464,39564,234
tx6465,96327,873
tx6466,63750,991
tx6467,59684,751
tx6468,98001,136
tx6469,47383,503
tx6470,52987,390
tx6471,98334,282
tx6472,41498,914
tx6473,41384,872
tx6474,94019,434
tx6475,6024,670
tx6476,76775,596
tx6477,20569,380
tx6478,54198,126
tx6479,44269,841
tx6480,81372,934
tx6481,33879,825
tx6482,19632,211
tx6483,32133,388
tx6484,50772,582
tx6485,47935,527
tx6486,82065,341
tx6487,51807,371
tx6488,27119,631
tx6489,61888,239
tx6490,6387,588
tx6491,87458,152
tx6492,1655,677
tx6493,66744,861
tx6494,30019,587
tx6495,37445,993
tx6496,57652,212
tx6497,37458,252
tx6498,3281,944
tx6499,4809,227
tx6500,29452,712
tx6501,83567,550
tx6502,97842,613
tx6503,15692,118
tx6504,36016,476
tx6505,11995,725
tx6506,84947,688
tx6507,36518,328
tx6508,40370,504
tx6509,92937,180
tx6510,45651,106
tx6511,59961,848
tx6512,85430,847
tx6513,40328,706
tx6514,68495,519
tx6515,50893,667
tx6516,44007,234
tx6517,2597,560
tx6518,50475,521
tx6519,47301,485
tx6520,40815,913
tx6521,76795,351
tx6522,58653,133
tx6523,67714,475
tx6524,56635,504
tx6525,80630,223
tx6526,10775,383
tx6527,1050,282
tx6528,40170,316
tx6529,19290,530
tx6530,55351,141
tx6531,62403,219
tx6532,7740,904
tx6533,82467,115
tx6534,2463,874
tx6535,29014,757
tx6536,32832,135
tx6537,30310,435
tx6538,45177,388
tx6539,94440,625
tx6540,76437,180
tx6541,92831,252
tx6542,47455,616
tx6543,84261,361
tx6544,87293,838
tx6545,73839,277
tx6546,87550,643
tx6547,39680,780
tx6548,96036,201
tx6549,72549,927
tx6550,30661,808
tx6551,15511,702
tx6552,74997,785
tx6553,61715,577
tx6554,7440,114
tx6555,36279,428
tx6556,60582,310
tx6557,8131,624
tx6558,5430,851
tx6559,43288,728
tx6560,34184,746
tx6561,67526,266
tx6562,67170,659
tx6563,12380,912
tx6564,74487,573
tx6565,62135,483
tx6566,64098,288
tx6567,36585,442
tx6568,27305,227
tx6569,66712,263
tx6570,9246,135
tx6571,56985,989
tx6572,81192,345
tx6573,16484,392
tx6574,14703,128
tx6575,80217,115
tx6576,76608,667
tx6577,86394,232
tx6578,4304,248
tx6579,5198,716
tx6580,33778,653
tx6581,39887,536
tx6582,9189,367
tx6583,30759,520
tx6584,67680,970
tx6585,3735,660
tx6586,89990,446
tx6587,30574,280
tx6588,65807,557
tx6589,42039,711
tx6590,61084,663
tx6591,94919,565
tx6592,75537,989
tx6593,18179,592
tx6594,50540,238
tx6595,70670,456
tx6596,6310,899
tx6597,72912,432
tx6598,63735,868
tx6599,43681,194
tx6600,26125,668
tx6601,69995,259
tx6602,53698,195
tx6603,42143,860
tx6604,98456,620
tx6605,21485,457
tx6606,2092,959
tx6607,8883,882
tx6608,45345,801
tx6609,23398,253
tx6610,63631,631
tx6611,99238,678
tx6612,83113,208
tx6613,92580,236
tx6614,87153,787
tx6615,23017,349
tx6616,67906,397
tx6617,28594,323
tx6618,92576,409
tx6619,43365,860
tx6620,12694,343
tx6621,40033,334
tx6622,64960,154
tx6623,32550,131
tx6624,79936,713
tx6625,45908,345
tx6626,54144,520
tx6627,94034,327
tx6628,13831,900
tx6629,2193,693
tx6630,57773,376
tx6631,99705,882
tx6632,98484,149
tx6633,69446,747
tx6634,89745,662
tx6635,19470,455
tx6636,50819,272
tx6637,44512,847
tx6638,23176,702
tx6639,77194,133
tx6640,98239,898
tx6641,93909,176
tx6642,93162,854
tx6643,78816,742
tx6644,86170,756
tx6645,17773,323
tx6646,98787,919
tx6647,50033,976
tx6648,8291,784
tx6649,35202,787
tx6650,49485,144
tx6651,5103,681
tx6652,21808,842
tx6653,92885,666
tx6654,92587,585
tx6655,40127,804
tx6656,2724,775
tx6657,94524,127
tx6658,66125,655
tx6659,38435,222
tx6660,78305,731
tx6661,23039,191
tx6662,16863,931
tx6663,43525,820
tx6664,53006,197
tx6665,55839,771
tx6666,92820,562
tx6667,50553,480
tx6668,35147,630
tx6669,40084,661
tx6670,81527,991
tx6671,65955,591
tx6672,43351,242
tx6673,42559,979
tx6674,2508,374
tx6675,31437,929
tx6676,38752,225
tx6677,91775,934
tx6678,11301,618
tx6679,8121,550
tx6680,34308,869
tx6681,45296,607
tx6682,35572,997
tx6683,20805,746
tx6684,44366,756
tx6685,56711,727
tx6686,8156,773
tx6687,79361,690
tx6688,89420,425
tx6689,5741,913
tx6690,63405,871
tx6691,13817,140
tx6692,78185,605
tx6693,97891,474
tx6694,26638,658
tx6695,33792,111
tx6696,36922,600
tx6697,40214,254
tx6698,17484,546
tx6699,91059,366
tx6700,3484,993
tx6701,92136,879
tx6702,12863,884
tx6703,24426,557
tx6704,64253,842
tx6705,83893,734
tx6706,38742,405
tx6707,7348,467
tx6708,70685,924
tx6709,48961,772
tx6710,66667,354
tx6711,89763,966
tx6712,4870,438
tx6713,23038,121
tx6714,10252,857
tx6715,5901,762
tx6716,51548,791
tx6717,42293,510
tx6718,57357,169
tx6719,20704,234
tx6720,32668,677
tx6721,45610,746
tx6722,89162,286
tx6723,8621,754
tx6724,30459,710
tx6725,15917,494
tx6726,48485,198
tx6727,29258,109
tx6728,45075,164
tx6729,2062,668
tx6730,1449,717
tx6731,85046,866
tx6732,24729,958
tx6733,39322,969
tx6734,90715,919
tx6735,1828,592
tx6736,78943,136
tx6737,68008,899
tx6738,49534,287
tx6739,81980,353
tx6740,74725,254
tx6741,75619,693
tx6742,94862,928
tx6743,71516,809
tx6744,74560,689
tx6745,66873,111
tx6746,90520,848
tx6747,8749,152
tx6748,37803,552
tx6749,40024,855
tx6750,97283,512
tx6751,96442,247
tx6752,75876,517
tx6753,6728,552
tx6754,41181,804
tx6755,69063,868
tx6756,6064,631
tx6757,66066,646
tx6758,29041,114
tx6759,71247,901
tx6760,55588,658
tx6761,26055,966
tx6762,65931,794
tx6763,70745,430
tx6764,45855,519
tx6765,37280,211
tx6766,55246,706
tx6767,82475,422
tx6768,35508,342
tx6769,4461,125
tx6770,36449,672
tx6771,43784,479
tx6772,27133,237
tx6773,66376,904
tx6774,41362,972
tx6775,9976,299
tx6776,19576,487
tx6777,67703,290
tx6778,11964,128
tx6779,23273,439
tx6780,73693,922
tx6781,37229,210
tx6782,83643,873
tx6783,29618,484
tx6784,28735,543
tx6785,81085,553
tx6786,86815,127
tx6787,52914,417
tx6788,28215,251
tx6789,61860,524
tx6790,43715,401
tx6791,19713,125
tx6792,85750,435
tx6793,37354,145
tx6794,4063,967
tx6795,23374,531
tx6796,3060,588
tx6797,47421,378
tx6798,14300,897
tx6799,22000,425
tx6800,85766,258
tx6801,95779,735
tx6802,49461,258
tx6803,82537,573
tx6804,89178,927
tx6805,55330,964
tx6806,95882,295
tx6807,64298,233
tx6808,63577,337
tx6809,95644,431
tx6810,90594,241
tx6811,30806,812
tx6812,72252,252
tx6813,46460,814
tx6814,16401,308
tx6815,80423,273
tx6816,93658,715
tx6817,38855,756
tx6818,68100,792
tx6819,46468,501
tx6820,29860,719
tx6821,42963,838
tx6822,39335,649
tx6823,91948,140
tx6824,91564,337
tx6825,5954,811
tx6826,40595,659
tx6827,83355,119
tx6828,21366,399
tx6829,25181,942
tx6830,84245,489
tx6831,5647,109
tx6832,48912,353
tx6833,62016,621
tx6834,97736,877
tx6835,2384,284
tx6836,59236,451
tx6837,88113,692
tx6838,56177,546
tx6839,54192,164
tx6840,21388,158
tx6841,75981,610
tx6842,16574,678
tx6843,68555,674
tx6844,4829,106
tx6845,59409,260
tx6846,74661,186
tx6847,46689,285
tx6848,73008,267
tx6849,14257,153
tx6850,39300,719
tx6851,10382,816
tx6852,16554,756
tx6853,90506,376
tx6854,82829,383
tx6855,13061,263
tx6856,64499,723
tx6857,62543,677
tx6858,79397,188
tx6859,37996,939
tx6860,44887,331
tx6861,88293,917
tx6862,97759,807
tx6863,42282,150
tx6864,86843,711
tx6865,12734,722
tx6866,16961,169
tx6867,60625,324
tx6868,50634,747
tx6869,82420,375
tx6870,10474,183
tx6871,88815,998
tx6872,5859,648
tx6873,79432,109
tx6874,66669,276
tx6875,93010,725
tx6876,15866,103
tx6877,10602,962
tx6878,16399,923
tx6879,44506,210
tx6880,43713,452
tx6881,10985,655
tx6882,28969,711
tx6883,41526,943
tx6884,88834,451
tx6885,32698,367
tx6886,37170,275
tx6887,32779,603
tx6888,95742,531
tx6889,6597,755
tx6890,46328,950
tx6891,66559,288
tx6892,4572,521
tx6893,60394,656
tx6894,55318,275
tx6895,26434,908
tx6896,61687,375
tx6897,34497,226
tx6898,13782,923
tx6899,51815,811
tx6900,61297,272
tx6901,82656,986
tx6902,65126,569
tx6903,57388,903
tx6904,2716,324
tx6905,53554,520
tx6906,89151,817
tx6907,58683,786
tx6908,20833,679
tx6909,99624,375
tx6910,9300,162
tx6911,44871,571
tx6912,57971,508
tx6913,61280,180
tx6914,98813,359
tx6915,43047,118
tx6916,67048,410
tx6917,49677,658
tx6918,32686,847
tx6919,13427,201
tx6920,28356,445
tx6921,93259,380
tx6922,66162,305
tx6923,81721,730
tx6924,64476,264
tx6925,56179,884
tx6926,18848,119
tx6927,72782,875
tx6928,51608,481
tx6929,18919,428
tx6930,53683,919
tx6931,62668,686
tx6932,32020,313
tx6933,51990,242
tx6934,12305,606
tx6935,10538,463
tx6936,64722,103
tx6937,78596,535
tx6938,9452,360
tx6939,93575,967
tx6940,40688,219
tx6941,9445,880
tx6942,66053,905
tx6943,2226,213
tx6944,22517,413
tx6945,18298,367
tx6946,26575,700
tx6947,38910,345
tx6948,70466,568
tx6949,6931,586
tx6950,78749,538
tx6951,70791,923
tx6952,14476,918
tx6953,30807,808
tx6954,67171,960
tx6955,7284,235
tx6956,89931,411
tx6957,9257,310
tx6958,13525,386
tx6959,82357,988
tx6960,89442,846
tx6961,20935,802
tx6962,15099,545
tx6963,80970,284
tx6964,4062,478
tx6965,63243,699
tx6966,72103,875
tx6967,93519,972
tx6968,53269,564
tx6969,88498,908
tx6970,25821,937
tx6971,36788,191
tx6972,80127,288
tx6973,28910,411
tx6974,59749,468
tx6975,17265,839
tx6976,48058,748
tx6977,63440,122
tx6978,71397,459
tx6979,2872,429
tx6980,47179,690
tx6981,51873,353
tx6982,47769,375
tx6983,81514,250
tx6984,1851,190
tx6985,5168,798
tx6986,24372,291
tx6987,41315,139
tx6988,82065,307
tx6989,23988,342
tx6990,44787,296
tx6991,24894,168
tx6992,15033,910
tx6993,12996,911
tx6994,43910,609
tx6995,96778,159
tx6996,10112,375
tx6997,84660,685
tx6998,77482,912
tx6999,63124,492
tx7000,36036,779
tx7001,54768,628
tx7002,52765,753
tx7003,19867,263
tx7004,19196,526
tx7005,15748,909
tx7006,18851,265
tx7007,9655,768
tx7008,2107,999
tx7009,96861,674
tx7010,7252,670
tx7011,31157,919
tx7012,83919,258
tx7013,54439,552
tx7014,67908,776
tx7015,17679,731
tx7016,35886,706
tx7017,58591,957
tx7018,30259,475
tx7019,27166,105
tx7020,98317,596
tx7021,92699,485
tx7022,73562,467
tx7023,62709,667
tx7024,61053,454
tx7025,43469,178
tx7026,87883,888
tx7027,35072,435
tx7028,60832,925
tx7029,5955,125
tx7030,88477,877
tx7031,33768,542
tx7032,72145,183
tx7033,77145,542
tx7034,10205,461
tx7035,32069,412
tx7036,35038,468
tx7037,5109,731
tx7038,85536,245
tx7039,69898,665
tx7040,80554,106
tx7041,56180,825
tx7042,19214,243
tx7043,70984,613
tx7044,86480,464
tx7045,48937,871
tx7046,32049,465
tx7047,32500,114
tx7048,30598,985
tx7049,14920,757
tx7050,48398,513
tx7051,47971,814
tx7052,99525,105
tx7053,14275,213
tx7054,36410,973
tx7055,41624,203
tx7056,99385,220
tx7057,18005,407
tx7058,21388,825
tx7059,31786,766
tx7060,71475,105
tx7061,59586,325
tx7062,27638,784
tx7063,2985,573
tx7064,5946,254
tx7065,43009,403
tx7066,89486,839
tx7067,72051,417
tx7068,67845,209
tx7069,95294,293
tx7070,26973,709
tx7071,90273,166
tx7072,78020,304
tx7073,20187,408
tx7074,91149,810
tx7075,36258,168
tx7076,21013,106
tx7077,56518,548
tx7078,93455,940
tx7079,99229,863
tx7080,65849,659
tx7081,50141,156
tx7082,18973,526
tx7083,84788,180
tx7084,99975,990
tx7085,7579,276
tx7086,87792,183
tx7087,97753,296
