tx_id,tx_size,tx_fee
tx1496,66680,715
tx1497,79254,917
tx1498,76916,437
tx1499,23618,862
tx1500,6891,395
tx1501,64422,532
tx1502,96426,137
tx1503,82597,394
tx1504,21611,645
tx1505,2461,575
tx1506,99292,112
tx1507,86880,782
tx1508,37282,991
tx1509,99831,571
tx1510,70609,413
tx1511,74021,865
tx1512,93422,143
tx1513,88092,860
tx1514,12614,659
tx1515,86845,106
tx1516,96198,374
tx1517,80077,770
tx1518,67006,655
tx1519,65248,504
tx1520,84875,340
tx1521,15078,732
tx1522,97662,546
tx1523,8465,594
tx1524,36605,998
tx1525,73297,441
tx1526,10792,476
tx1527,5609,695
tx1528,68891,485
tx1529,77836,820
tx1530,86542,873
tx1531,59975,525
tx1532,5357,206
tx1533,71033,529
tx1534,72310,761
tx1535,60454,416
tx1536,12314,606
tx1537,30247,102
tx1538,31377,261
tx1539,75711,904
tx1540,31308,570
tx1541,77065,724
tx1542,32567,542
tx1543,85066,920
tx1544,56646,834
tx1545,16678,508
tx1546,82986,124
tx1547,19787,941
tx1548,49341,420
tx1549,13659,727
tx1550,71422,465
tx1551,58788,265
tx1552,34995,640
tx1553,76184,634
tx1554,85128,845
tx1555,34476,816
tx1556,40833,155
tx1557,76967,488
tx1558,60470,584
tx1559,50799,889
tx1560,71635,695
tx1561,93529,539
tx1562,81353,499
tx1563,29884,200
tx1564,72061,700
tx1565,61720,758
tx1566,97302,908
tx1567,88837,473
tx1568,66560,766
tx1569,38596,815
tx1570,58481,590
tx1571,91579,584
tx1572,99005,511
tx1573,73009,702
tx1574,13053,296
tx1575,77837,425
tx1576,9323,607
tx1577,76221,644
tx1578,10358,415
tx1579,62020,144
tx1580,36801,427
tx1581,75099,295
tx1582,83490,519
tx1583,95441,930
tx1584,31691,284
tx1585,40440,973
tx1586,17794,779
tx1587,62791,402
tx1588,76403,599
tx1589,31590,965
tx1590,44512,604
tx1591,47671,959
tx1592,32165,671
tx1593,94866,290
tx1594,65994,520
tx1595,73822,546
tx1596,10267,979
tx1597,74317,843
tx1598,84824,426
tx1599,51551,390
tx1600,59844,393
tx1601,88788,514
tx1602,5268,780
tx1603,85503,263
tx1604,23219,554
tx1605,58214,973
tx1606,39069,975
tx1607,16089,169
tx1608,31013,648
tx1609,47868,412
tx1610,77477,461
tx1611,39298,676
tx1612,43699,274
tx1613,80883,666
tx1614,69847,897
tx1615,14194,359
tx1616,85494,224
tx1617,96542,676
tx1618,70129,241
tx1619,65161,762
tx1620,33791,588
tx1621,15401,795
tx1622,49474,789
tx1623,2506,466
tx1624,34979,659
tx1625,30954,368
tx1626,51757,642
tx1627,47220,765
tx1628,15161,555
tx1629,6325,712
tx1630,34535,782
tx1631,7249,811
tx1632,77569,741
tx1633,80519,357
tx1634,31977,481
tx1635,81001,971
tx1636,8649,236
tx1637,80179,514
tx1638,39680,173
tx1639,2304,197
tx1640,14631,876
tx1641,31386,831
tx1642,77680,287
tx1643,79040,232
tx1644,18711,824
tx1645,15719,190
tx1646,80572,385
tx1647,13114,677
tx1648,13666,742
tx1649,94207,257
tx1650,74373,732
tx1651,56644,697
tx1652,43301,128
tx1653,99216,777
tx1654,39668,545
tx1655,53464,298
tx1656,3236,104
tx1657,64700,144
tx1658,69700,323
tx1659,63197,671
tx1660,58340,142
tx1661,93788,140
tx1662,83800,536
tx1663,17058,538
tx1664,84573,297
tx1665,94139,135
tx1666,33694,888
tx1667,17334,977
tx1668,61108,943
tx1669,36722,179
tx1670,25308,248
tx1671,22263,722
tx1672,89602,680
tx1673,43352,296
tx1674,96708,819
tx1675,19765,168
tx1676,64760,237
tx1677,98675,936
tx1678,7103,843
tx1679,94442,345
tx1680,45239,737
tx1681,74460,700
tx1682,97485,158
tx1683,36976,185
tx1684,73791,397
tx1685,31983,819
tx1686,22379,162
tx1687,23824,612
tx1688,93844,200
tx1689,53001,609
tx1690,10744,145
tx1691,1940,260
tx1692,48784,770
tx1693,94404,234
tx1694,38606,840
tx1695,86930,862
tx1696,30058,588
tx1697,19087,323
tx1698,96386,767
tx1699,75682,852
tx1700,38954,726
tx1701,26725,164
tx1702,51609,632
tx1703,97626,199
tx1704,21905,779
tx1705,29723,979
tx1706,76237,258
tx1707,1107,513
tx1708,97169,931
tx1709,74198,300
tx1710,18621,446
tx1711,61487,618
tx1712,94723,657
tx1713,89478,565
tx1714,32836,484
tx1715,91359,214
tx1716,12228,940
tx1717,16509,669
tx1718,32205,614
tx1719,23896,310
tx1720,89213,574
tx1721,97008,286
tx1722,39797,790
tx1723,50046,143
tx1724,7888,761
tx1725,80991,915
tx1726,46324,471
tx1727,63481,380
tx1728,38423,944
tx1729,75039,779
tx1730,22361,213
tx1731,36885,453
tx1732,5038,106
tx1733,74673,493
tx1734,29680,662
tx1735,44933,269
tx1736,64681,859
tx1737,89447,262
tx1738,25256,354
tx1739,51206,110
tx1740,55612,223
tx1741,4638,372
tx1742,71281,697
tx1743,14228,788
tx1744,96720,329
tx1745,80687,598
tx1746,32749,213
tx1747,84112,616
tx1748,7041,609
tx1749,42499,270
tx1750,97679,358
tx1751,39360,793
tx1752,80432,989
tx1753,98862,483
tx1754,61415,457
tx1755,4179,717
tx1756,16599,115
tx1757,62773,618
tx1758,40253,882
tx1759,86972,963
tx1760,28505,714
tx1761,50094,264
tx1762,62926,847
tx1763,39071,243
tx1764,77812,860
tx1765,51461,800
tx1766,24820,255
tx1767,95286,111
tx1768,49394,880
tx1769,20560,608
tx1770,17761,411
tx1771,50291,143
tx1772,10035,619
tx1773,49796,900
tx1774,20766,234
tx1775,35005,393
tx1776,1824,237
tx1777,38064,979
tx1778,66409,676
tx1779,57612,844
tx1780,39906,855
tx1781,3146,764
tx1782,63828,839
tx1783,90401,489
tx1784,7769,990
tx1785,70280,489
tx1786,44866,737
tx1787,53368,396
tx1788,47359,623
tx1789,4156,718
tx1790,4633,975
tx1791,94451,661
tx1792,2577,427
tx1793,41649,582
tx1794,18895,841
tx1795,34538,865
tx1796,36216,980
tx1797,27745,898
tx1798,59379,503
tx1799,62806,770
tx1800,54406,834
tx1801,28168,636
tx1802,93423,116
tx1803,8191,761
tx1804,79713,397
tx1805,34728,304
tx1806,52272,292
tx1807,30380,383
tx1808,18647,150
tx1809,2261,370
tx1810,92437,186
tx1811,74557,642
tx1812,97884,752
tx1813,87984,691
tx1814,20920,564
tx1815,77443,904
tx1816,47617,493
tx1817,41662,596
tx1818,42284,391
tx1819,4224,210
tx1820,70819,530
tx1821,14721,642
tx1822,30869,320
tx1823,8257,224
tx1824,38920,671
tx1825,83003,120
tx1826,30001,468
tx1827,49936,459
tx1828,30441,758
tx1829,9992,585
tx1830,10197,617
tx1831,10398,376
tx1832,86982,763
tx1833,61976,790
tx1834,27471,498
tx1835,4832,321
tx1836,99885,437
tx1837,16710,763
tx1838,86868,151
tx1839,95657,743
tx1840,83474,771
tx1841,63138,590
tx1842,51545,203
tx1843,11985,736
tx1844,83224,576
tx1845,46969,920
tx1846,12819,117
tx1847,65184,365
tx1848,6622,300
tx1849,33941,884
tx1850,44856,438
tx1851,57807,548
tx1852,67824,889
tx1853,37654,550
tx1854,1093,486
tx1855,26484,949
tx1856,52116,469
tx1857,6047,166
tx1858,66071,820
tx1859,34518,732
tx1860,93145,187
tx1861,89086,886
tx1862,9041,418
tx1863,77193,137
tx1864,23081,823
tx1865,66967,635
tx1866,88465,675
tx1867,73865,981
tx1868,61422,641
tx1869,33993,820
tx1870,21454,288
tx1871,69447,640
tx1872,72352,787
tx1873,70102,117
tx1874,18402,762
tx1875,95839,585
tx1876,24468,465
tx1877,25328,366
tx1878,18990,295
tx1879,32552,765
tx1880,40440,196
tx1881,63582,261
tx1882,29791,197
tx1883,3598,318
tx1884,23547,156
tx1885,96073,656
tx1886,67108,642
tx1887,63346,274
tx1888,21966,789
tx1889,28347,987
tx1890,79242,869
tx1891,6555,539
tx1892,95461,355
tx1893,69282,932
tx1894,7954,960
tx1895,45124,241
tx1896,7296,735
tx1897,98664,304
tx1898,19727,284
tx1899,95400,361
tx1900,80586,767
tx1901,91388,719
tx1902,67029,870
tx1903,33848,951
tx1904,11952,636
tx1905,18738,528
tx1906,62022,773
tx1907,49556,308
tx1908,72714,668
tx1909,7229,368
tx1910,30444,861
tx1911,47432,440
tx1912,25271,395
tx1913,73680,115
tx1914,18115,156
tx1915,70057,472
tx1916,57669,225
tx1917,1273,747
tx1918,36538,835
tx1919,2818,547
tx1920,30214,703
tx1921,32230,740
tx1922,75553,547
tx1923,2323,972
tx1924,17571,118
tx1925,92602,816
tx1926,4886,720
tx1927,88511,610
tx1928,24918,133
tx1929,72862,361
tx1930,33856,728
tx1931,11045,782
tx1932,68702,664
tx1933,47194,171
tx1934,62332,921
tx1935,4214,989
tx1936,10701,393
tx1937,54978,316
tx1938,69246,192
tx1939,9717,301
tx1940,93319,682
tx1941,97098,361
tx1942,74324,497
tx1943,5648,117
tx1944,13196,318
tx1945,26915,586
tx1946,28471,327
tx1947,6003,197
tx1948,87031,463
tx1949,73525,649
tx1950,48883,587
tx1951,43978,934
tx1952,60384,510
tx1953,8999,228
tx1954,15934,673
tx1955,62369,770
tx1956,81595,810
tx1957,17001,877
tx1958,43374,548
tx1959,49377,329
tx1960,60982,903
tx1961,76128,995
tx1962,64926,634
tx1963,35284,800
tx1964,56285,773
tx1965,15013,502
tx1966,35515,889
tx1967,10882,207
tx1968,62828,544
tx1969,28799,967
tx1970,5850,987
tx1971,27968,654
tx1972,42585,798
tx1973,41647,282
tx1974,58490,396
tx1975,10407,255
tx1976,67693,644
tx1977,16396,368
tx1978,85704,893
tx1979,45997,116
tx1980,38253,292
tx1981,67887,465
tx1982,29082,522
tx1983,99351,125
tx1984,83945,833
tx1985,60445,838
tx1986,97546,405
tx1987,15009,603
tx1988,95769,607
tx1989,81252,774
tx1990,2694,127
tx1991,71990,758
tx1992,82937,727
tx1993,53374,857
tx1994,25296,350
tx1995,86293,468
tx1996,67285,917
tx1997,5397,891
tx1998,72004,389
tx1999,47826,471
tx2000,34172,909
tx2001,3297,328
tx2002,40952,625
tx2003,11934,417
tx2004,27502,256
tx2005,55681,477
tx2006,19295,209
tx2007,28715,854
tx2008,19975,117
tx2009,23150,430
tx2010,17743,506
tx2011,77629,898
tx2012,94051,439
tx2013,14254,537
tx2014,4137,635
tx2015,71893,642
tx2016,41981,744
tx2017,53307,561
tx2018,96273,353
tx2019,67062,769
tx2020,38679,529
tx2021,82733,474
tx2022,85099,412
tx2023,50247,758
tx2024,21904,412
tx2025,14439,119
tx2026,86783,675
tx2027,77572,173
tx2028,64938,769
tx2029,74996,604
tx2030,5468,654
tx2031,51205,653
tx2032,16531,610
tx2033,82037,269
tx2034,91213,877
tx2035,48865,421
tx2036,53681,905
tx2037,40451,929
tx2038,7689,128
tx2039,89323,437
tx2040,69555,247
tx2041,56782,102
tx2042,32604,599
tx2043,99197,310
tx2044,53960,733
tx2045,96466,587
tx2046,36446,143
tx2047,87055,888
tx2048,85616,116
tx2049,56136,861
tx2050,17502,237
tx2051,2200,177
tx2052,55793,161
tx2053,62158,667
tx2054,10707,794
tx2055,17519,818
tx2056,94668,260
tx2057,28918,558
tx2058,7273,424
tx2059,84932,287
tx2060,45782,303
tx2061,62354,592
tx2062,6488,493
tx2063,72024,357
tx2064,35270,620
tx2065,32530,821
tx2066,63608,721
tx2067,72669,842
tx2068,21690,719
tx2069,33542,859
tx2070,91682,926
tx2071,55952,709
tx2072,40066,826
tx2073,69529,185
tx2074,33684,229
tx2075,59518,603
tx2076,68208,468
tx2077,26811,164
tx2078,47127,903
tx2079,80343,513
tx2080,69838,632
tx2081,30492,259
tx2082,22281,339
tx2083,82227,311
tx2084,93678,485
tx2085,14214,611
tx2086,9399,523
tx2087,29008,637
tx2088,52062,434
tx2089,30743,346
tx2090,53890,519
tx2091,85904,729
tx2092,71342,311
tx2093,39458,690
tx2094,96554,797
tx2095,90724,664
tx2096,68740,423
tx2097,25197,862
tx2098,84689,934
tx2099,78311,551
tx2100,80602,465
tx2101,33422,940
tx2102,18485,393
tx2103,50046,995
tx2104,95584,240
tx2105,12454,713
tx2106,7195,536
tx2107,65822,674
tx2108,88962,916
tx2109,22367,124
tx2110,80265,945
tx2111,8288,294
tx2112,67603,163
tx2113,60504,306
tx2114,21992,224
tx2115,13981,654
tx2116,76884,188
tx2117,73856,301
tx2118,98431,615
tx2119,93511,443
tx2120,27092,599
tx2121,63267,144
tx2122,77268,803
tx2123,70174,799
tx2124,64033,702
tx2125,34682,580
tx2126,77489,906
tx2127,8941,504
tx2128,82783,657
tx2129,86237,186
tx2130,99842,966
tx2131,57851,300
tx2132,46320,871
tx2133,35055,940
tx2134,49181,620
tx2135,10198,790
tx2136,80648,614
tx2137,14773,642
tx2138,27587,344
tx2139,64676,975
tx2140,4052,482
tx2141,84919,929
tx2142,99628,137
tx2143,98955,120
tx2144,85900,517
tx2145,12781,670
tx2146,64842,644
tx2147,93156,362
tx2148,17195,618
tx2149,19789,887
tx2150,92436,740
tx2151,74667,161
tx2152,92933,429
tx2153,16411,326
tx2154,23869,701
tx2155,68180,808
tx2156,89929,492
tx2157,73192,114
tx2158,63252,894
tx2159,13982,834
tx2160,34042,800
tx2161,90340,528
tx2162,87988,247
tx2163,28302,329
tx2164,8243,811
tx2165,55442,116
tx2166,62042,809
tx2167,74600,307
tx2168,38462,489
tx2169,25956,460
tx2170,58986,474
tx2171,26713,650
tx2172,77969,381
tx2173,82489,200
tx2174,35264,472
tx2175,6450,826
tx2176,47680,852
tx2177,49185,545
tx2178,67374,769
tx2179,42368,666
tx2180,55578,465
tx2181,8123,295
tx2182,32265,773
tx2183,86657,152
tx2184,87552,483
tx2185,36550,774
tx2186,67920,145
tx2187,46200,921
tx2188,4517,498
tx2189,49957,391
tx2190,45715,678
tx2191,86384,314
tx2192,86317,904
tx2193,66750,834
tx2194,38363,350
tx2195,83124,702
tx2196,18107,898
tx2197,73596,814
tx2198,71021,846
tx2199,66939,864
tx2200,49344,284
tx2201,31058,445
tx2202,23502,786
tx2203,7355,354
tx2204,76350,883
tx2205,49143,581
tx2206,71280,788
tx2207,28999,695
tx2208,68700,448
tx2209,36394,153
tx2210,50323,118
tx2211,78523,429
tx2212,59726,695
tx2213,37569,569
tx2214,94594,451
tx2215,36476,903
tx2216,48055,833
tx2217,58837,115
tx2218,12674,368
tx2219,44799,712
tx2220,59589,350
tx2221,44257,109
tx2222,68780,494
tx2223,15533,362
tx2224,76676,507
tx2225,52131,370
tx2226,76203,740
tx2227,25193,188
tx2228,63359,384
tx2229,30371,191
tx2230,63194,134
tx2231,3453,701
tx2232,15641,291
tx2233,56121,961
tx2234,50425,886
tx2235,62357,180
tx2236,62296,797
tx2237,3976,431
tx2238,96938,865
tx2239,12816,847
tx2240,56390,381
tx2241,11672,941
tx2242,73686,551
tx2243,20317,878
tx2244,25112,330
tx2245,76762,992
tx2246,59131,586
tx2247,31304,168
tx2248,63708,950
tx2249,97039,604
tx2250,60053,299
tx2251,50761,607
tx2252,66275,899
tx2253,48049,693
tx2254,75355,716
tx2255,9695,793
tx2256,31144,213
tx2257,76188,279
tx2258,97113,962
tx2259,94685,934
tx2260,86221,295
tx2261,52820,938
tx2262,41270,295
tx2263,50553,897
tx2264,31204,307
tx2265,36923,531
tx2266,45138,373
tx2267,13362,639
tx2268,79570,224
tx2269,78470,521
tx2270,67471,336
tx2271,78655,485
tx2272,96838,595
tx2273,42215,966
tx2274,34842,979
tx2275,90726,372
tx2276,9517,364
tx2277,87580,843
tx2278,42723,331
tx2279,36956,965
tx2280,90818,332
tx2281,18399,178
tx2282,4638,503
tx2283,37867,509
tx2284,59290,341
tx2285,65307,806
tx2286,85291,604
tx2287,5677,237
tx2288,59978,240
tx2289,27013,523
tx2290,99604,415
tx2291,15823,838
tx2292,39410,464
tx2293,45376,910
tx2294,37224,800
tx2295,27995,904
tx2296,16766,957
tx2297,88410,593
tx2298,55186,425
tx2299,59604,699
tx2300,43709,561
tx2301,67463,738
tx2302,39618,858
tx2303,64744,644
tx2304,10332,507
tx2305,90958,108
tx2306,22552,902
tx2307,87625,777
tx2308,92132,823
tx2309,22992,421
tx2310,12331,542
tx2311,80200,656
tx2312,90790,280
tx2313,73384,208
tx2314,82403,211
tx2315,20972,590
tx2316,44904,422
tx2317,45168,229
tx2318,12186,222
tx2319,91627,897
tx2320,56435,296
tx2321,93114,951
tx2322,98473,236
tx2323,49197,944
tx2324,38868,747
tx2325,17588,944
tx2326,74259,262
tx2327,55574,975
tx2328,93432,208
tx2329,21432,609
tx2330,34232,257
tx2331,93331,389
tx2332,79420,845
tx2333,69022,529
tx2334,14834,425
tx2335,9966,491
tx2336,35645,413
tx2337,37712,158
tx2338,92870,581
tx2339,93680,104
tx2340,62712,330
tx2341,10736,899
tx2342,5392,822
tx2343,45568,569
tx2344,63239,354
tx2345,49027,934
tx2346,12859,679
tx2347,89968,788
tx2348,32712,983
tx2349,37087,940
tx2350,31389,407
tx2351,56394,853
tx2352,93864,216
tx2353,61205,787
tx2354,4868,982
tx2355,11455,298
tx2356,56734,286
tx2357,76411,844
tx2358,79932,441
tx2359,47435,660
tx2360,24138,855
tx2361,10715,297
tx2362,88637,808
tx2363,77830,402
tx2364,60458,545
tx2365,58824,113
tx2366,48277,216
tx2367,10535,295
tx2368,20632,929
tx2369,72238,231
tx2370,91040,321
tx2371,25871,106
tx2372,86726,807
tx2373,88272,430
tx2374,21419,168
tx2375,7100,305
tx2376,97732,826
tx2377,7595,893
tx2378,17667,603
tx2379,27601,973
tx2380,23480,214
tx2381,74924,464
tx2382,15135,599
tx2383,55506,336
tx2384,48366,979
tx2385,94834,256
tx2386,11735,271
tx2387,25218,355
tx2388,25849,554
tx2389,27214,736
tx2390,41184,801
tx2391,22750,346
tx2392,62922,355
tx2393,90350,182
tx2394,58480,605
tx2395,6882,514
tx2396,40238,864
tx2397,10769,506
tx2398,89496,731
tx2399,76693,972
tx2400,52683,844
tx2401,86128,525
tx2402,10133,656
tx2403,65060,790
tx2404,74749,170
tx2405,51788,534
tx2406,40451,932
tx2407,15837,520
tx2408,66672,259
tx2409,6596,134
tx2410,26730,100
tx2411,53827,268
tx2412,22673,269
tx2413,63798,135
tx2414,64585,488
tx2415,35875,528
tx2416,63095,565
tx2417,30581,237
tx2418,54664,827
tx2419,53681,306
tx2420,37339,897
tx2421,41995,845
tx2422,80983,113
tx2423,29320,221
tx2424,34866,867
tx2425,61294,397
tx2426,56759,900
tx2427,59631,533
tx2428,52400,706
tx2429,7391,983
tx2430,47845,595
tx2431,71098,172
tx2432,77413,814
tx2433,74739,442
tx2434,18675,817
tx2435,88382,573
tx2436,53231,145
tx2437,12017,703
tx2438,28143,390
tx2439,36597,260
tx2440,7715,624
tx2441,33144,801
tx2442,39127,593
tx2443,52059,239
tx2444,90961,511
tx2445,43961,354
tx2446,30994,707
tx2447,55058,522
tx2448,2549,760
tx2449,65217,322
tx2450,34496,940
tx2451,55052,482
tx2452,94456,250
tx2453,21549,386
tx2454,59238,393
tx2455,11069,871
tx2456,46741,388
tx2457,57258,127
tx2458,4357,636
tx2459,85992,814
tx2460,15131,452
tx2461,60857,957
tx2462,86584,738
tx2463,60754,275
tx2464,75904,651
tx2465,9073,891
tx2466,39869,686
tx2467,17252,144
tx2468,31361,721
tx2469,51244,814
tx2470,46949,848
tx2471,33216,437
tx2472,8460,527
tx2473,13923,553
tx2474,73493,883
tx2475,87659,148
tx2476,84851,407
tx2477,37608,978
tx2478,17076,433
tx2479,73272,507
tx2480,67516,942
tx2481,28232,166
tx2482,35313,608
tx2483,49073,211
tx2484,96337,918
tx2485,50583,611
tx2486,18826,708
tx2487,25880,537
tx2488,67664,877
tx2489,97754,934
tx2490,15928,485
tx2491,14093,672
tx2492,85667,729
tx2493,59355,153
tx2494,72571,999
tx2495,80429,469
tx2496,72389,291
tx2497,27011,486
tx2498,62729,816
tx2499,13714,334
tx2500,88187,102
tx2501,59175,529
tx2502,79505,250
tx2503,19731,573
tx2504,95457,642
tx2505,39947,962
tx2506,95942,558
tx2507,40686,231
tx2508,86467,723
tx2509,41100,485
tx2510,5144,101
tx2511,87738,359
tx2512,8287,899
tx2513,71016,787
tx2514,38655,738
tx2515,13725,582
tx2516,2074,254
tx2517,5956,200
tx2518,5921,580
tx2519,34531,394
tx2520,13493,497
tx2521,73624,219
tx2522,17984,573
tx2523,63231,810
tx2524,85555,478
tx2525,83352,482
tx2526,27702,675
tx2527,26886,880
tx2528,70570,969
tx2529,55731,411
tx2530,30258,252
tx2531,56226,939
tx2532,65157,378
tx2533,85162,306
tx2534,37654,745
tx2535,70091,181
tx2536,5403,230
tx2537,97536,306
tx2538,96706,150
tx2539,62170,906
tx2540,21657,293
tx2541,99080,670
tx2542,8118,796
tx2543,57711,608
tx2544,48227,296
tx2545,31490,862
tx2546,57687,515
tx2547,22818,625
tx2548,78756,484
tx2549,73851,999
tx2550,46530,923
tx2551,28303,449
tx2552,58184,472
tx2553,55554,884
tx2554,67542,215
tx2555,99024,246
tx2556,79898,367
tx2557,57268,851
tx2558,55720,332
tx2559,81864,898
tx2560,10559,214
tx2561,30463,645
tx2562,96891,294
tx2563,69446,265
tx2564,51643,803
tx2565,24994,444
tx2566,71405,243
tx2567,95838,854
tx2568,48971,415
tx2569,51553,383
tx2570,23098,102
tx2571,37091,137
tx2572,17670,756
tx2573,43273,513
tx2574,46997,900
tx2575,24140,793
tx2576,99921,683
tx2577,79662,294
tx2578,29105,601
tx2579,47215,534
tx2580,11393,230
tx2581,83532,729
tx2582,13841,459
tx2583,94274,579
tx2584,72097,175
tx2585,54162,821
tx2586,51430,190
tx2587,88674,942
tx2588,66989,894
tx2589,42349,814
tx2590,3935,552
tx2591,51387,109
tx2592,3664,339
tx2593,77460,627
tx2594,54462,461
tx2595,92445,457
tx2596,90358,791
tx2597,55235,594
tx2598,37556,558
tx2599,49133,103
tx2600,68978,825
tx2601,50970,674
tx2602,53451,314
tx2603,8684,788
tx2604,74241,236
tx2605,12459,611
tx2606,39168,351
tx2607,66948,731
tx2608,18864,857
tx2609,85734,244
tx2610,24887,656
tx2611,36786,662
tx2612,20973,937
tx2613,71268,890
tx2614,16694,821
tx2615,79678,660
tx2616,40655,520
tx2617,14028,592
tx2618,42456,908
tx2619,94615,238
tx2620,23726,418
tx2621,22194,245
tx2622,64668,834
tx2623,17631,871
tx2624,99077,488
tx2625,57620,395
tx2626,61339,988
tx2627,11860,524
tx2628,9366,384
tx2629,1627,409
tx2630,20670,863
tx2631,30624,692
tx2632,31776,652
tx2633,53546,280
tx2634,16061,922
tx2635,94434,961
tx2636,81748,909
tx2637,42284,556
tx2638,54736,735
tx2639,31197,148
tx2640,82134,147
tx2641,46219,418
tx2642,58400,680
tx2643,69042,263
tx2644,37666,658
tx2645,47399,699
tx2646,48899,236
tx2647,80987,998
tx2648,20393,585
tx2649,87573,988
tx2650,71310,709
tx2651,68291,658
tx2652,98014,419
tx2653,66617,201
tx2654,30193,451
tx2655,43401,771
tx2656,99698,955
tx2657,82224,215
tx2658,9435,555
tx2659,93513,676
tx2660,66689,282
tx2661,86674,868
tx2662,25158,213
tx2663,88453,583
tx2664,29068,787
tx2665,79454,619
tx2666,49074,805
tx2667,97259,581
tx2668,45055,494
tx2669,3309,624
tx2670,59325,134
tx2671,37574,654
tx2672,69558,403
tx2673,37242,160
tx2674,15628,783
tx2675,94152,923
tx2676,13296,115
tx2677,74047,789
tx2678,35997,296
tx2679,16280,760
tx2680,12183,555
tx2681,12676,640
tx2682,41299,634
tx2683,35487,875
tx2684,57377,970
tx2685,18522,686
tx2686,69555,118
tx2687,38967,351
tx2688,40503,290
tx2689,5896,270
tx2690,39329,695
tx2691,74599,862
tx2692,37333,202
tx2693,80004,259
tx2694,23972,823
tx2695,54987,122
tx2696,89394,408
tx2697,11856,712
tx2698,80509,777
tx2699,14244,295
tx2700,40868,258
tx2701,83342,167
tx2702,92284,694
tx2703,49766,377
tx2704,58114,617
tx2705,79725,235
tx2706,80663,610
tx2707,10762,718
tx2708,16568,584
tx2709,38293,434
tx2710,56791,979
tx2711,80731,342
tx2712,64567,951
tx2713,12109,973
tx2714,48021,963
tx2715,54036,460
tx2716,3037,236
tx2717,41606,672
tx2718,57650,455
tx2719,92396,337
tx2720,81782,433
tx2721,24062,750
tx2722,63026,911
tx2723,48594,705
tx2724,71115,407
tx2725,42444,298
tx2726,18815,101
